line_type,violation_id_raw,violation_type_raw,case_status_raw,project_raw,district_raw,address_raw,parcel_number_raw,assigned_to_raw,opened_date_raw,closed_date_raw,compliance_date_raw,resolved_date_raw,fee_total_raw,violation_code_raw,violation_text_raw,narrative_raw,primary_status_raw,raw_violation_status,chunk_id,source_file
case_header,CODE-2024-00041,Municipal Code Enforcement Description: Blad,"Closed - Resolved R1D 1600 NW 5Th St, Boca Raton, FL 33486 k Cherokee Jeep blocking my wheelchair access to sidewalk - SeeClickFix #15836811","Closed - Resolved R1D 1600 NW 5Th St, Boca Raton, FL 33486 k Cherokee Jeep blocking my wheelchair access to sidewalk - SeeClickFix #15836811","Closed - Resolved R1D 1600 NW 5Th St, Boca Raton, FL 33486 k Cherokee Jeep blocking my wheelchair access to sidewalk - SeeClickFix #15836811","Closed - Resolved R1D 1600 NW 5Th St, Boca Raton, FL 33486 k Cherokee Jeep blocking my wheelchair access to sidewalk - SeeClickFix #15836811",06424724030150130,Derek Corcoran,01/08/2024,03/05/2024,"Closed - Resolved R1D 1600 NW 5Th St, Boca Raton, FL 33486 k Cherokee Jeep blocking my wheelchair access to sidewalk - SeeClickFix #15836811","Closed - Resolved R1D 1600 NW 5Th St, Boca Raton, FL 33486 k Cherokee Jeep blocking my wheelchair access to sidewalk - SeeClickFix #15836811",06424724030150130,,,,"Closed - Resolved R1D 1600 NW 5Th St, Boca Raton, FL 33486 k Cherokee Jeep blocking my wheelchair access to sidewalk - SeeClickFix #15836811",,20,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00042,Municipal Code Enforcement IPMC 304.7 - ROOFS AND DRAINAGE Description: Rou,Closed - Resolved In Violation tine patrol for a roof in,01/08/2024 disrepair,R1D 01/24/2024,"2673 Timbercreek Cir, Boca 064247110200019 Raton, FL 33431 $0.00 90","2673 Timbercreek Cir, Boca 064247110200019 Raton, FL 33431 $0.00 90",Juan Hernandez,01/08/2024,04/22/2024,R1D 01/24/2024,"2673 Timbercreek Cir, Boca 064247110200019 Raton, FL 33431 $0.00 90","2673 Timbercreek Cir, Boca 064247110200019 Raton, FL 33431 $0.00 90",,,,Closed - Resolved In Violation tine patrol for a roof in,,20,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00044,Municipal Code,Closed -,,R1D,"375 E Boca Raton Rd, Boca 064347202400400","375 E Boca Raton Rd, Boca 064347202400400",Steven Singer,01/08/2024,01/16/2024,R1D,"375 E Boca Raton Rd, Boca 064347202400400","375 E Boca Raton Rd, Boca 064347202400400",,,,Closed -,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00045,Municipal Code,Closed -,,R5A,"800 S Ocean Blvd, CA,",0643472816000,Scott Newman,01/08/2024,01/30/2024,R5A,"800 S Ocean Blvd, CA,",0643472816000,,,,Closed -,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00046,Municipal Code,Closed-,,RB1,"6455 N Federal Hwy, Boca 064347050201001","6455 N Federal Hwy, Boca 064347050201001",Omari Best,01/08/2024,01/16/2024,RB1,"6455 N Federal Hwy, Boca 064347050201001","6455 N Federal Hwy, Boca 064347050201001",,,,Closed-,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00047,Municipal Code,Closed-,,RB1,"6455 N Federal Hwy, Boca 064347050201001","6455 N Federal Hwy, Boca 064347050201001",Therese Smyack,01/09/2024,03/25/2024,RB1,"6455 N Federal Hwy, Boca 064347050201001","6455 N Federal Hwy, Boca 064347050201001",,,,Closed-,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00048,Municipal Code,Closed -,,RB1,"6501 N Federal Hwy, 1,",064347050201101,Omari Best,01/09/2024,01/10/2024,RB1,"6501 N Federal Hwy, 1,",064347050201101,,,,Closed -,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00052,Municipal Code,Closed -,,R3C (PUD),"1741 NW 42Nd Dr, Boca",064247121400001,William Buckley,01/09/2024,01/11/2024,R3C (PUD),"1741 NW 42Nd Dr, Boca",064247121400001,,,,Closed -,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00053,Municipal Code,Closed -,,R1D,"7580 Texas Trl, Boca",064346324002403,William Buckley,01/09/2024,01/10/2024,R1D,"7580 Texas Trl, Boca",064346324002403,,,,Closed -,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00054,Municipal Code,Closed -,,B4,"865 N Federal Hwy, Boca 064347201500300","865 N Federal Hwy, Boca 064347201500300",Derek Corcoran,01/09/2024,06/27/2024,B4,"865 N Federal Hwy, Boca 064347201500300","865 N Federal Hwy, Boca 064347201500300",,,,Closed -,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00056,Municipal Code,Closed -,,R1D,"425 NE 34Th St, Boca",064347080405500,Omari Best,01/09/2024,02/05/2024,R1D,"425 NE 34Th St, Boca",064347080405500,,,,Closed -,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00057,Municipal Code,Closed -,,R1D,"530 NE 37Th St, Boca",064347080405104,Omari Best,01/09/2024,01/23/2024,R1D,"530 NE 37Th St, Boca",064347080405104,,,,Closed -,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00069,Municipal Code,Closed -,,R1D,"1000 NW 13Th St, CA,",064247241200100,No User,01/11/2024,01/16/2024,,,,,,,Closed -,,38,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00070,Municipal Code,Closed-,,R1D,"348 NW 21St St, Boca",064347180100101,Austin Mann,01/11/2024,01/18/2024,,,,,,,Closed-,,38,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00071,Municipal Code,Closed -,,R1D,"455 NE 37Th St, Boca",064347080404601,Austin Mann,01/12/2024,06/28/2024,,,,,,,Closed -,,38,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00073,Municipal Code,Closed -,,R1D,"1502 NW 5Th St, Boca",064247240301802,Derek Corcoran,01/12/2024,06/27/2024,,,,,,,Closed -,,38,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00075,Municipal Code,Closed -,,R1D,"344 NE 2Nd St, Boca Raton, 064347202400400","344 NE 2Nd St, Boca Raton, 064347202400400",Steven Singer,01/12/2024,01/22/2024,,,,,,,Closed -,,38,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00078,Municipal Code,Closed-,,R2,"100 W Hidden Valley Blvd, 064346323700000","100 W Hidden Valley Blvd, 064346323700000",William Buckley,01/12/2024,01/30/2024,,,,,,,Closed-,,38,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00079,Municipal Code,Closed-,,R1D,"1400 NW 4Th St, Boca",064247240200900,No User,01/12/2024,01/16/2024,,,,,,,Closed-,,38,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00080,Municipal Code,Closed -,,R1D,"7 St Cloud Ln, Boca Raton, 064247140200401","7 St Cloud Ln, Boca Raton, 064247140200401",Juan Hernandez,01/12/2024,02/02/2024,,,,,,,Closed -,,38,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00083,Municipal Code,Closed-,,R1D,"2107 NE 4Th Ave, Boca",064347170900301,Deiner Lobo,01/12/2024,01/27/2024,,,,,,,Closed-,,38,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00084,Municipal Code,Closed -,,DDRI,"337 Plaza Real, Boca",064347204000100,Christopher,01/14/2024,02/29/2024,,,,,,,Closed -,,38,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00087,"Municipal Code Enforcement Closed - Resolved R1D 1423 SW 13Th St, Boca Raton, FL 33486 Description: Per online submitter: ""Car parking in street blocking roadway Makes it difficult to drive down the st oncoming traffic and you lack visibility coming around the corner When other service vehicles park you can't ge modes playing in the street you cannot see them either."" Submitter: Eric Jensen 1521 SW 13th St Boca Raton FI 33486 SeeClickFix #15874760 created: 01/13/2024 12:23 P.M. PHOTO PROVIDED.","Municipal Code Enforcement Closed - Resolved R1D 1423 SW 13Th St, Boca Raton, FL 33486 Description: Per online submitter: ""Car parking in street blocking roadway Makes it difficult to drive down the st oncoming traffic and you lack visibility coming around the corner When other service vehicles park you can't ge modes playing in the street you cannot see them either."" Submitter: Eric Jensen 1521 SW 13th St Boca Raton FI 33486 SeeClickFix #15874760 created: 01/13/2024 12:23 P.M. PHOTO PROVIDED.","Municipal Code Enforcement Closed - Resolved R1D 1423 SW 13Th St, Boca Raton, FL 33486 Description: Per online submitter: ""Car parking in street blocking roadway Makes it difficult to drive down the st oncoming traffic and you lack visibility coming around the corner When other service vehicles park you can't ge modes playing in the street you cannot see them either."" Submitter: Eric Jensen 1521 SW 13th St Boca Raton FI 33486 SeeClickFix #15874760 created: 01/13/2024 12:23 P.M. PHOTO PROVIDED.","Municipal Code Enforcement Closed - Resolved R1D 1423 SW 13Th St, Boca Raton, FL 33486 Description: Per online submitter: ""Car parking in street blocking roadway Makes it difficult to drive down the st oncoming traffic and you lack visibility coming around the corner When other service vehicles park you can't ge modes playing in the street you cannot see them either."" Submitter: Eric Jensen 1521 SW 13th St Boca Raton FI 33486 SeeClickFix #15874760 created: 01/13/2024 12:23 P.M. PHOTO PROVIDED.","Municipal Code Enforcement Closed - Resolved R1D 1423 SW 13Th St, Boca Raton, FL 33486 Description: Per online submitter: ""Car parking in street blocking roadway Makes it difficult to drive down the st oncoming traffic and you lack visibility coming around the corner When other service vehicles park you can't ge modes playing in the street you cannot see them either."" Submitter: Eric Jensen 1521 SW 13th St Boca Raton FI 33486 SeeClickFix #15874760 created: 01/13/2024 12:23 P.M. PHOTO PROVIDED.",064247252706900 10 reet especially with t thru safely And with,Colleen O'Connell-Rodriguez,01/16/2024,01/22/2024,"Municipal Code Enforcement Closed - Resolved R1D 1423 SW 13Th St, Boca Raton, FL 33486 Description: Per online submitter: ""Car parking in street blocking roadway Makes it difficult to drive down the st oncoming traffic and you lack visibility coming around the corner When other service vehicles park you can't ge modes playing in the street you cannot see them either."" Submitter: Eric Jensen 1521 SW 13th St Boca Raton FI 33486 SeeClickFix #15874760 created: 01/13/2024 12:23 P.M. PHOTO PROVIDED.","Municipal Code Enforcement Closed - Resolved R1D 1423 SW 13Th St, Boca Raton, FL 33486 Description: Per online submitter: ""Car parking in street blocking roadway Makes it difficult to drive down the st oncoming traffic and you lack visibility coming around the corner When other service vehicles park you can't ge modes playing in the street you cannot see them either."" Submitter: Eric Jensen 1521 SW 13th St Boca Raton FI 33486 SeeClickFix #15874760 created: 01/13/2024 12:23 P.M. PHOTO PROVIDED.",064247252706900 10 reet especially with t thru safely And with,,,,"Municipal Code Enforcement Closed - Resolved R1D 1423 SW 13Th St, Boca Raton, FL 33486 Description: Per online submitter: ""Car parking in street blocking roadway Makes it difficult to drive down the st oncoming traffic and you lack visibility coming around the corner When other service vehicles park you can't ge modes playing in the street you cannot see them either."" Submitter: Eric Jensen 1521 SW 13th St Boca Raton FI 33486 SeeClickFix #15874760 created: 01/13/2024 12:23 P.M. PHOTO PROVIDED.",,43,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00088,"Municipal Code Enforcement Closed - Resolved R1D 4501 NW 26Th Pl, Boca Raton, FL 33434 064247101300003 80 Description: Dogs are let out of the fence and are running around the neighborhood unleased; they are very aggressive, attacking other dogs, including complainant's dog; complainant has video of the aggressive dogs and will send; also, complainant will provide affidavit with the video and a Animal Noise/Loose Animal Affidavit.","Municipal Code Enforcement Closed - Resolved R1D 4501 NW 26Th Pl, Boca Raton, FL 33434 064247101300003 80 Description: Dogs are let out of the fence and are running around the neighborhood unleased; they are very aggressive, attacking other dogs, including complainant's dog; complainant has video of the aggressive dogs and will send; also, complainant will provide affidavit with the video and a Animal Noise/Loose Animal Affidavit.","Municipal Code Enforcement Closed - Resolved R1D 4501 NW 26Th Pl, Boca Raton, FL 33434 064247101300003 80 Description: Dogs are let out of the fence and are running around the neighborhood unleased; they are very aggressive, attacking other dogs, including complainant's dog; complainant has video of the aggressive dogs and will send; also, complainant will provide affidavit with the video and a Animal Noise/Loose Animal Affidavit.","Municipal Code Enforcement Closed - Resolved R1D 4501 NW 26Th Pl, Boca Raton, FL 33434 064247101300003 80 Description: Dogs are let out of the fence and are running around the neighborhood unleased; they are very aggressive, attacking other dogs, including complainant's dog; complainant has video of the aggressive dogs and will send; also, complainant will provide affidavit with the video and a Animal Noise/Loose Animal Affidavit.","Municipal Code Enforcement Closed - Resolved R1D 4501 NW 26Th Pl, Boca Raton, FL 33434 064247101300003 80 Description: Dogs are let out of the fence and are running around the neighborhood unleased; they are very aggressive, attacking other dogs, including complainant's dog; complainant has video of the aggressive dogs and will send; also, complainant will provide affidavit with the video and a Animal Noise/Loose Animal Affidavit.","Municipal Code Enforcement Closed - Resolved R1D 4501 NW 26Th Pl, Boca Raton, FL 33434 064247101300003 80 Description: Dogs are let out of the fence and are running around the neighborhood unleased; they are very aggressive, attacking other dogs, including complainant's dog; complainant has video of the aggressive dogs and will send; also, complainant will provide affidavit with the video and a Animal Noise/Loose Animal Affidavit.",Juan Hernandez,01/16/2024,02/02/2024,"Municipal Code Enforcement Closed - Resolved R1D 4501 NW 26Th Pl, Boca Raton, FL 33434 064247101300003 80 Description: Dogs are let out of the fence and are running around the neighborhood unleased; they are very aggressive, attacking other dogs, including complainant's dog; complainant has video of the aggressive dogs and will send; also, complainant will provide affidavit with the video and a Animal Noise/Loose Animal Affidavit.","Municipal Code Enforcement Closed - Resolved R1D 4501 NW 26Th Pl, Boca Raton, FL 33434 064247101300003 80 Description: Dogs are let out of the fence and are running around the neighborhood unleased; they are very aggressive, attacking other dogs, including complainant's dog; complainant has video of the aggressive dogs and will send; also, complainant will provide affidavit with the video and a Animal Noise/Loose Animal Affidavit.","Municipal Code Enforcement Closed - Resolved R1D 4501 NW 26Th Pl, Boca Raton, FL 33434 064247101300003 80 Description: Dogs are let out of the fence and are running around the neighborhood unleased; they are very aggressive, attacking other dogs, including complainant's dog; complainant has video of the aggressive dogs and will send; also, complainant will provide affidavit with the video and a Animal Noise/Loose Animal Affidavit.",,,,"Municipal Code Enforcement Closed - Resolved R1D 4501 NW 26Th Pl, Boca Raton, FL 33434 064247101300003 80 Description: Dogs are let out of the fence and are running around the neighborhood unleased; they are very aggressive, attacking other dogs, including complainant's dog; complainant has video of the aggressive dogs and will send; also, complainant will provide affidavit with the video and a Animal Noise/Loose Animal Affidavit.",,43,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00089,Municipal Code Enforcement IPMC 302.1 - SANITATION. ALL EXTERIOR PROPERTY Closed - Resolved In Violation 01/16/2024 01/26/2024 Description: Routine patrol for a white bag with debris for private collection,Municipal Code Enforcement IPMC 302.1 - SANITATION. ALL EXTERIOR PROPERTY Closed - Resolved In Violation 01/16/2024 01/26/2024 Description: Routine patrol for a white bag with debris for private collection,Municipal Code Enforcement IPMC 302.1 - SANITATION. ALL EXTERIOR PROPERTY Closed - Resolved In Violation 01/16/2024 01/26/2024 Description: Routine patrol for a white bag with debris for private collection,Municipal Code Enforcement IPMC 302.1 - SANITATION. ALL EXTERIOR PROPERTY Closed - Resolved In Violation 01/16/2024 01/26/2024 Description: Routine patrol for a white bag with debris for private collection,"1960 N Conference Dr, Boca Raton, FL 33486",064247230300501 00 $0.00,Juan Hernandez,01/16/2024,01/30/2024,Municipal Code Enforcement IPMC 302.1 - SANITATION. ALL EXTERIOR PROPERTY Closed - Resolved In Violation 01/16/2024 01/26/2024 Description: Routine patrol for a white bag with debris for private collection,"1960 N Conference Dr, Boca Raton, FL 33486",064247230300501 00 $0.00,,,,Municipal Code Enforcement IPMC 302.1 - SANITATION. ALL EXTERIOR PROPERTY Closed - Resolved In Violation 01/16/2024 01/26/2024 Description: Routine patrol for a white bag with debris for private collection,,43,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00091,"Municipal Code Enforcement Closed - Resolved R1D 2958 NW 24Th Ter, Boca Raton, FL 33431 064247110200000 70 Description: Per online submitter: ""The have a rooster in their back yard actively crowing."" Submitter: rob Siler 2923 nw 24th way Boca Raton FI 33431 SeeclickFix #1584297 created: 01/16/2024 9:21 AM","Municipal Code Enforcement Closed - Resolved R1D 2958 NW 24Th Ter, Boca Raton, FL 33431 064247110200000 70 Description: Per online submitter: ""The have a rooster in their back yard actively crowing."" Submitter: rob Siler 2923 nw 24th way Boca Raton FI 33431 SeeclickFix #1584297 created: 01/16/2024 9:21 AM","Municipal Code Enforcement Closed - Resolved R1D 2958 NW 24Th Ter, Boca Raton, FL 33431 064247110200000 70 Description: Per online submitter: ""The have a rooster in their back yard actively crowing."" Submitter: rob Siler 2923 nw 24th way Boca Raton FI 33431 SeeclickFix #1584297 created: 01/16/2024 9:21 AM","Municipal Code Enforcement Closed - Resolved R1D 2958 NW 24Th Ter, Boca Raton, FL 33431 064247110200000 70 Description: Per online submitter: ""The have a rooster in their back yard actively crowing."" Submitter: rob Siler 2923 nw 24th way Boca Raton FI 33431 SeeclickFix #1584297 created: 01/16/2024 9:21 AM","Municipal Code Enforcement Closed - Resolved R1D 2958 NW 24Th Ter, Boca Raton, FL 33431 064247110200000 70 Description: Per online submitter: ""The have a rooster in their back yard actively crowing."" Submitter: rob Siler 2923 nw 24th way Boca Raton FI 33431 SeeclickFix #1584297 created: 01/16/2024 9:21 AM","Municipal Code Enforcement Closed - Resolved R1D 2958 NW 24Th Ter, Boca Raton, FL 33431 064247110200000 70 Description: Per online submitter: ""The have a rooster in their back yard actively crowing."" Submitter: rob Siler 2923 nw 24th way Boca Raton FI 33431 SeeclickFix #1584297 created: 01/16/2024 9:21 AM",Juan Hernandez,01/16/2024,01/31/2024,"Municipal Code Enforcement Closed - Resolved R1D 2958 NW 24Th Ter, Boca Raton, FL 33431 064247110200000 70 Description: Per online submitter: ""The have a rooster in their back yard actively crowing."" Submitter: rob Siler 2923 nw 24th way Boca Raton FI 33431 SeeclickFix #1584297 created: 01/16/2024 9:21 AM","Municipal Code Enforcement Closed - Resolved R1D 2958 NW 24Th Ter, Boca Raton, FL 33431 064247110200000 70 Description: Per online submitter: ""The have a rooster in their back yard actively crowing."" Submitter: rob Siler 2923 nw 24th way Boca Raton FI 33431 SeeclickFix #1584297 created: 01/16/2024 9:21 AM","Municipal Code Enforcement Closed - Resolved R1D 2958 NW 24Th Ter, Boca Raton, FL 33431 064247110200000 70 Description: Per online submitter: ""The have a rooster in their back yard actively crowing."" Submitter: rob Siler 2923 nw 24th way Boca Raton FI 33431 SeeclickFix #1584297 created: 01/16/2024 9:21 AM",,,,"Municipal Code Enforcement Closed - Resolved R1D 2958 NW 24Th Ter, Boca Raton, FL 33431 064247110200000 70 Description: Per online submitter: ""The have a rooster in their back yard actively crowing."" Submitter: rob Siler 2923 nw 24th way Boca Raton FI 33431 SeeclickFix #1584297 created: 01/16/2024 9:21 AM",,43,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00092,Municipal Code Enforcement Description: Height of hedge is over what code allows and owner talks about cutting down complainant's coconut tree.,Municipal Code Enforcement Description: Height of hedge is over what code allows and owner talks about cutting down complainant's coconut tree.,Municipal Code Enforcement Description: Height of hedge is over what code allows and owner talks about cutting down complainant's coconut tree.,Municipal Code Enforcement Description: Height of hedge is over what code allows and owner talks about cutting down complainant's coconut tree.,Municipal Code Enforcement Description: Height of hedge is over what code allows and owner talks about cutting down complainant's coconut tree.,Municipal Code Enforcement Description: Height of hedge is over what code allows and owner talks about cutting down complainant's coconut tree.,Steven Singer,01/16/2024,02/22/2024,Municipal Code Enforcement Description: Height of hedge is over what code allows and owner talks about cutting down complainant's coconut tree.,Municipal Code Enforcement Description: Height of hedge is over what code allows and owner talks about cutting down complainant's coconut tree.,Municipal Code Enforcement Description: Height of hedge is over what code allows and owner talks about cutting down complainant's coconut tree.,,,,Municipal Code Enforcement Description: Height of hedge is over what code allows and owner talks about cutting down complainant's coconut tree.,,43,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00093,Municipal Code Enforcement Closed - Resolved Description: Observed a black and white feather banner sign th,Municipal Code Enforcement Closed - Resolved Description: Observed a black and white feather banner sign th,Municipal Code Enforcement Closed - Resolved Description: Observed a black and white feather banner sign th,"RB1 at reads ""Psychic"" i","2831 N Federal Hwy, 5, Boca Raton, FL 33431 h the city swale.",064347170600200 10,Austin Mann,01/16/2024,01/22/2024,"RB1 at reads ""Psychic"" i","2831 N Federal Hwy, 5, Boca Raton, FL 33431 h the city swale.",064347170600200 10,,,,Municipal Code Enforcement Closed - Resolved Description: Observed a black and white feather banner sign th,,43,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00094,Municipal Code Closed - R1D Enforcement Resolved Description: Vegetation growing over sidewalk. Will contact owner.,Municipal Code Closed - R1D Enforcement Resolved Description: Vegetation growing over sidewalk. Will contact owner.,Municipal Code Closed - R1D Enforcement Resolved Description: Vegetation growing over sidewalk. Will contact owner.,Municipal Code Closed - R1D Enforcement Resolved Description: Vegetation growing over sidewalk. Will contact owner.,"1545 NE 4Th Ave, Boca Raton, FL 33432 064347202300401 50","1545 NE 4Th Ave, Boca Raton, FL 33432 064347202300401 50",Steven Singer,01/16/2024,01/22/2024,Municipal Code Closed - R1D Enforcement Resolved Description: Vegetation growing over sidewalk. Will contact owner.,"1545 NE 4Th Ave, Boca Raton, FL 33432 064347202300401 50","1545 NE 4Th Ave, Boca Raton, FL 33432 064347202300401 50",,,,Municipal Code Closed - R1D Enforcement Resolved Description: Vegetation growing over sidewalk. Will contact owner.,,43,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00095,Municipal Code Enforcement SEC. 28-1507(2),Closed - Resolved In Violation,01/22/2024,R1D 01/23/2024,"470 NE 25Th Ter, Boca Raton, FL 33431",064347170400400 60 $0.00,Austin Mann,01/16/2024,02/07/2024,R1D 01/23/2024,"470 NE 25Th Ter, Boca Raton, FL 33431",064347170400400 60 $0.00,,,,Closed - Resolved In Violation,,43,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00096,Municipal Code Enforcement,Closed - Resolved,,R1D,"1945 N Conference Dr, Boca Raton, FL 33486",064247230300200 60,Juan Hernandez,01/17/2024,02/06/2024,,,,,,,Closed - Resolved,,49,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00097,Municipal Code,Closed -,,R1A,"1000 Spanish River Rd, 2F, 064347295900200","1000 Spanish River Rd, 2F, 064347295900200",Scott Newman,01/17/2024,01/23/2024,,,,,,,Closed -,,49,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00099,Municipal Code,Closed-,,RE1,"2554 Coco Plum Blvd, 603, 064247031700060","2554 Coco Plum Blvd, 603, 064247031700060",William Buckley,01/17/2024,06/28/2024,,,,,,,Closed-,,49,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00100,Municipal Code,Closed -,,R3C,"1299 S Ocean Blvd, CA",064347323300400,Deiner Lobo,01/17/2024,01/18/2024,,,,,,,Closed -,,49,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
