0,1,2,3,4,chunk_id,source_file,city
24-000292,"Fences, walls and hedges",200 NW 25 Street,01/25/2024,Closed,49,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000292,Landscape maintenance (overgrowth and all other),200 NW 25 Street,01/25/2024,Closed,49,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000294,Local Business Tax Receipts,216-218 NW 25 Street,01/25/2024,Closed,49,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000294,Annual inspection and licensing of properties with RRL,216-218 NW 25 Street,01/25/2024,Closed,49,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000294,Landscape maintenance,216-218 NW 25 Street,01/25/2024,Closed,49,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000294,Exterior building condition,216-218 NW 25 Street,01/25/2024,Closed,49,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000294,Landscape maintenance (overgrowth and all other),216-218 NW 25 Street,01/25/2024,Closed,49,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000291,Building Safety Inspection Program.,1901 North ANDREWS Avenue 122,01/25/2024,Closed,49,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000226,Receptacle placement and times,200 NE 22 Street,01/25/2024,Closed,49,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000226,Landscape maintenance,200 NE 22 Street,01/25/2024,Closed,49,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000226,Trash/Recycle Receptacle Placement,200 NE 22 Street,01/25/2024,Closed,49,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000301,Required Permit Approvals - building permit,2740 North Andrews Avenue,01/29/2024,Open,49,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000301,Local Business Tax Receipts,2740 North Andrews Avenue,01/29/2024,Open,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000301,Permit procedures - Signs,2740 North Andrews Avenue,01/29/2024,Open,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000072,Landscape maintenance,209 NE 27 Drive,01/29/2024,Closed,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000072,Landscape maintenance (overgrowth and all other),209 NE 27 Drive,01/29/2024,Closed,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000314,Annual inspection and licensing of properties with RRL,2624 NW 5 Avenue,01/29/2024,Closed,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000320,Local Business Tax Receipts,709 NW 29 Street,01/29/2024,Open,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000320,Registration required. VRL,709 NW 29 Street,01/29/2024,Open,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000320,Annual inspection and licensing of properties with RRL,709 NW 29 Street,01/29/2024,Open,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000065,Landscape maintenance,49 NE 28 CT,01/29/2024,Open,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000313,Local Business Tax Receipts,2701 North ANDREWS Avenue,01/29/2024,Closed,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000148,Required Permit Approvals - building permit,2225 NE 17th Terrace,01/29/2024,Open,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000317,Code Out - No Violation/Misc./Referred/Unfounded,2660 NE 8 Avenue 308,01/29/2024,Closed,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000341,Building Safety Inspection Program.,1901 North ANDREWS Avenue 211,01/30/2024,Closed,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000327,Building Safety Inspection Program.,1901 North ANDREWS Avenue 203,01/30/2024,Closed,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000332,Building Safety Inspection Program.,1901 North ANDREWS Avenue 206,01/30/2024,Closed,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000343,Required Permit Approvals - building permit,3072 NE 5 Avenue,01/30/2024,Open,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000339,Building Safety Inspection Program.,1901 North ANDREWS Avenue 210,01/30/2024,Closed,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000353,Building Safety Inspection Program.,1901 North ANDREWS Avenue 212,01/30/2024,Closed,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000330,Building Safety Inspection Program.,1901 North ANDREWS Avenue 205,01/30/2024,Closed,54,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000338,"Container storage, enclosure and screening.",200 NW 25 Street,01/30/2024,Open,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000338,Trash/Recycle Receptacle Placement,200 NW 25 Street,01/30/2024,Open,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000325,Required Permit Approvals - building permit,35 NE 29 Street,01/30/2024,Closed,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000335,Building Safety Inspection Program.,1901 North ANDREWS Avenue 208,01/30/2024,Closed,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000334,Building Safety Inspection Program.,1901 North ANDREWS Avenue 207,01/30/2024,Closed,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000340,Landscape maintenance,208 NE 23 Street,01/30/2024,Closed,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000340,Swales/right-of-way.,208 NE 23 Street,01/30/2024,Closed,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000340,Driveways and other parking areas - Free of weeds,208 NE 23 Street,01/30/2024,Closed,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000340,"Fences, walls and hedges",208 NE 23 Street,01/30/2024,Closed,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000340,Landscape maintenance (overgrowth and all other),208 NE 23 Street,01/30/2024,Closed,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000324,Building Safety Inspection Program.,1901 North ANDREWS Avenue 202,01/30/2024,Closed,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000329,Building Safety Inspection Program.,1901 North ANDREWS Avenue 204,01/30/2024,Closed,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000342,General,1881 NE 26 Street,01/30/2024,Open,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000337,Building Safety Inspection Program.,1901 North ANDREWS Avenue 209,01/30/2024,Closed,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000361,Required Permit Approvals - building permit,2000 NE 15 Avenue,01/31/2024,Closed,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000360,Local Business Tax Receipts,2748 NE 8 Avenue,01/31/2024,Closed,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000223,Noise - Animals,640 NW 21 ST,01/31/2024,Open,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000232,Outdoor Lighting,2665 NE 8 AVE 1-4,01/31/2024,Open,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000185,Code Out - No Violation/Misc./Referred/Unfounded,2733 Andews Avenue,01/31/2024,Closed,59,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000185,Required Permit Approvals - building permit,2733 Andews Avenue,01/31/2024,Closed,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000366,Annual inspection and licensing of properties with RRL,2164 NE 27 Drive,01/31/2024,Closed,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000376,Landscape maintenance,2620 North ANDREWS Avenue,02/01/2024,Closed,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000372,"Screens, shutters and awnings.",500 NE 26 DR,02/01/2024,Open,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000372,"Fences, walls and hedges",500 NE 26 DR,02/01/2024,Open,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000372,Landscape maintenance (overgrowth and all other),500 NE 26 DR,02/01/2024,Open,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000370,Outdoor Lighting,2655 NE 8 Avenue,02/01/2024,Closed,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000359,Landscape maintenance (overgrowth and all other),2812 NW 12 Avenue,02/01/2024,Closed,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000388,Landscape maintenance,208 NE 23 Street,02/05/2024,Closed,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000383,Landscape maintenance,551 NE 26 Street,02/06/2024,Closed,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000383,Noise - Construction,551 NE 26 Street,02/06/2024,Closed,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000401,Code Out - No Violation/Misc./Referred/Unfounded,2624 NW 5 Avenue,02/06/2024,Closed,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000386,Residential bulk trash collection.,332 NE 29 Street,02/06/2024,Closed,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000381,Required Permit Approvals - building permit,401 NE 27 Drive,02/06/2024,Open,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000404,Landscape maintenance,1420 NE 23 Street,02/06/2024,Open,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000399,Required Permit Approvals - building permit,2508 NE 7 Avenue,02/06/2024,Open,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000403,Required Permit Approvals - building permit,409 NE 27 Drive,02/06/2024,Open,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000409,Landscape maintenance,341 NE 29 Street,02/07/2024,Open,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000409,Exterior building condition,341 NE 29 Street,02/07/2024,Open,64,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000411,Landscape maintenance,2821 NE 15 Terrace,02/07/2024,Closed,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000413,Landscape maintenance,1529 NE 28 Drive,02/07/2024,Closed,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000414,Landscape maintenance,1528 NE 28 Drive,02/07/2024,Closed,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000406,"Pools, decks and screen enclosures",2181 NE 27 Drive,02/07/2024,Closed,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000406,Landscape maintenance,2181 NE 27 Drive,02/07/2024,Closed,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000412,Landscape maintenance,1532 NE 28 Drive,02/07/2024,Closed,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000385,Receptacle placement and times,2525 NW 9 Terrace,02/07/2024,Closed,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000385,Business tax schedule.,2525 NW 9 Terrace,02/07/2024,Closed,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000385,Trash/Recycle Receptacle Placement,2525 NW 9 Terrace,02/07/2024,Closed,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000385,Exterior building condition,2525 NW 9 Terrace,02/07/2024,Closed,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000404,Receptacle placement and times,1420 NE 23 Street,02/08/2024,Open,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000261,Open or outside storage,2632 NE 10 Avenue,02/08/2024,Closed,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000261,Litter and littering material.,2632 NE 10 Avenue,02/08/2024,Closed,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000261,Roofs and gutters,2632 NE 10 Avenue,02/08/2024,Closed,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000261,Canopies and coverings.,2632 NE 10 Avenue,02/08/2024,Closed,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000261,Landscape maintenance (overgrowth and all other),2632 NE 10 Avenue,02/08/2024,Closed,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000458,Landscape maintenance,215 NE 28 CT,02/12/2024,Open,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000458,Pools/hot tubs/fountains.,215 NE 28 CT,02/12/2024,Open,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000458,Stagnant water.,215 NE 28 CT,02/12/2024,Open,69,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000458,Landscape maintenance (overgrowth and all other),215 NE 28 CT,02/12/2024,Open,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000417,Local Business Tax Receipts,1517 NE 28 Drive,02/12/2024,Open,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000417,Registration required. VRL,1517 NE 28 Drive,02/12/2024,Open,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000413,Residential bulk trash collection.,1529 NE 28 Drive,02/12/2024,Closed,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000471,Required Permit Approvals - building permit,2140 NE 25 Street,02/13/2024,Open,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000471,Landscape maintenance,2140 NE 25 Street,02/13/2024,Open,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000471,Litter and littering material.,2140 NE 25 Street,02/13/2024,Open,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000471,Roofs and gutters,2140 NE 25 Street,02/13/2024,Open,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000471,"Stairs, porches and railings",2140 NE 25 Street,02/13/2024,Open,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000471,"Fences, walls and hedges",2140 NE 25 Street,02/13/2024,Open,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000471,Fascia/borders/decorative bands/soffits.,2140 NE 25 Street,02/13/2024,Open,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000456,Residential bulk trash collection.,26 NE 27 Drive,02/13/2024,Closed,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000476,Required Permit Approvals - building permit,801 NW 24 Street,02/13/2024,Open,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000466,Local Business Tax Receipts,2441 NW 9 Terrace,02/13/2024,Closed,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000466,Registration required. VRL,2441 NW 9 Terrace,02/13/2024,Closed,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000465,Local Business Tax Receipts,2506 NE 6 AVE,02/13/2024,Open,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000465,Registration required. VRL,2506 NE 6 AVE,02/13/2024,Open,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000465,Annual inspection and licensing of properties with RRL,2506 NE 6 AVE,02/13/2024,Open,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000473,Local Business Tax Receipts,2001 NE 25 Street,02/13/2024,Closed,74,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000470,Dumping in drains,300 NE 26 Drive,02/13/2024,Closed,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000462,Landscape maintenance,409 NE 26 Drive,02/13/2024,Open,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000462,Roofs and gutters,409 NE 26 Drive,02/13/2024,Open,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000462,Fascia/borders/decorative bands/soffits.,409 NE 26 Drive,02/13/2024,Open,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000462,Landscape maintenance (overgrowth and all other),409 NE 26 Drive,02/13/2024,Open,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000462,Residential bulk trash collection.,409 NE 26 Drive,02/13/2024,Open,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000462,Boats/trailers,409 NE 26 Drive,02/13/2024,Open,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000490,Landscape maintenance,709 NW 29 Street,02/14/2024,Open,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000485,Graffiti.,2199 WILTON Drive,02/14/2024,Closed,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000488,Required Permit Approvals - building permit,2000 NE 6 Terrace,02/14/2024,Closed,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000486,Required Permit Approvals - building permit,800 NE 20 DR,02/14/2024,Open,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000493,Required Permit Approvals - building permit,325 NE 25 Street,02/14/2024,Closed,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000481,Landscape maintenance,200 NW 25 Street,02/14/2024,Closed,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000481,Maintenance requirements.,200 NW 25 Street,02/14/2024,Closed,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000479,Local Business Tax Receipts,2307 NE 15 Terrace,02/14/2024,Closed,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000482,Maintenance requirements.,216 NW 25 Street,02/14/2024,Closed,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000441,Local Business Tax Receipts,2417 NE 19 Avenue,02/14/2024,Closed,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000480,Local Business Tax Receipts,308 NE 27 Drive,02/14/2024,Closed,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000505,Required Permit Approvals - building permit,715 NW 30 CT,02/15/2024,Closed,79,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000499,Local Business Tax Receipts,917 NE 23 Drive,02/15/2024,Closed,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000510,Code Out - No Violation/Misc./Referred/Unfounded,1432 NE 27 Drive,02/15/2024,Closed,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000502,Required Permit Approvals - building permit,2925 NE 1 Avenue,02/15/2024,Open,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000503,Required Permit Approvals - building permit,2131 NE 15 Terrace,02/15/2024,Open,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000528,Local Business Tax Receipts,1920 NE 26 Drive,02/20/2024,Closed,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000528,Registration required. VRL,1920 NE 26 Drive,02/20/2024,Closed,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000520,Residential bulk trash collection.,38 NE 26 Drive,02/20/2024,Closed,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000518,"Parking or storage of commercial vehicles, etc.",1732 CORAL GARDENS Drive,02/20/2024,Closed,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000521,Outdoor Storage,724 NW 23 Street,02/20/2024,Closed,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000521,Exterior building condition,724 NW 23 Street,02/20/2024,Closed,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000521,Fascia/borders/decorative bands/soffits.,724 NW 23 Street,02/20/2024,Closed,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000521,"General Prohibitions (sidewalk, swale, etc.)",724 NW 23 Street,02/20/2024,Closed,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000542,Required Permit Approvals - building permit,1456 NE 24 CT,02/20/2024,Open,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000542,Litter and littering material.,1456 NE 24 CT,02/20/2024,Open,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000542,Landscape maintenance (overgrowth and all other),1456 NE 24 CT,02/20/2024,Open,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000542,Rec. vehicles/trailers,1456 NE 24 CT,02/20/2024,Open,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000542,Storm shutters placement.,1456 NE 24 CT,02/20/2024,Open,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000543,Fascia/borders/decorative bands/soffits.,1600 NE 25 Street,02/20/2024,Closed,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000543,"Fences, walls and hedges",1600 NE 25 Street,02/20/2024,Closed,84,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000543,Any accessory structure,1600 NE 25 Street,02/20/2024,Closed,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000532,Code Out - No Violation/Misc./Referred/Unfounded,2308 NW 3 Avenue,02/20/2024,Closed,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000558,Sign general regulations - materials,216 East OAKLAND PARK Boulevard,02/21/2024,Closed,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000201,"Fences, walls and hedges",2312 WILTON Drive,02/21/2024,Open,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
23-003527,Code Out - No Violation/Misc./Referred/Unfounded,2208 NE 18 Avenue,02/21/2024,Closed,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000550,Enclosure requirements - Maintenance,2980 North ANDREWS Avenue,02/21/2024,Closed,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000550,Graffiti.,2980 North ANDREWS Avenue,02/21/2024,Closed,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
23-003361,Code Out - No Violation/Misc./Referred/Unfounded,2301 NE 17th Terrace,02/21/2024,Closed,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000552,Sign general regulations - materials,50-100 West OAKLAND PARK Boulevard,02/21/2024,Open,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000331,Outdoor Storage,1001 28 dr. 33334,02/21/2024,Closed,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000545,Annual inspection and licensing of properties with RRL,832 NW 28 Street,02/21/2024,Open,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000545,Landscape maintenance,832 NW 28 Street,02/21/2024,Open,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000545,Landscape maintenance (overgrowth and all other),832 NW 28 Street,02/21/2024,Open,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000545,"General Prohibitions (sidewalk, swale, etc.)",832 NW 28 Street,02/21/2024,Open,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000545,"Parking or storage of commercial vehicles, etc.",832 NW 28 Street,02/21/2024,Open,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000551,Unsafe Dwellings,2008 NE 3 Avenue,02/21/2024,Open,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000569,Local Business Tax Receipts,2609 NW 6 Avenue,02/22/2024,Closed,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000569,Registration required. VRL,2609 NW 6 Avenue,02/22/2024,Closed,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000561,Registration required. VRL,2912 NW 11 Avenue,02/22/2024,Open,89,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000561,"Penalties, Offenses, Suspension and Revocation. VRL",2912 NW 11 Avenue,02/22/2024,Open,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000561,"Pool, spa, hot tub safety/Gates",2912 NW 11 Avenue,02/22/2024,Open,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000561,Responsible party required. VRL,2912 NW 11 Avenue,02/22/2024,Open,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000566,Local Business Tax Receipts,600 West OAKLAND PARK Boulevard,02/22/2024,Open,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000566,Storm shutters placement.,600 West OAKLAND PARK Boulevard,02/22/2024,Open,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000565,Sign - prohibited Snipe signs,2349 NW 9 Avenue,02/22/2024,Closed,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000565,Sign - prohibited wind signs,2349 NW 9 Avenue,02/22/2024,Closed,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000573,Local Business Tax Receipts,2113 NE 15 Avenue,02/22/2024,Closed,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000573,Registration required. VRL,2113 NE 15 Avenue,02/22/2024,Closed,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000573,"Penalties, Offenses, Suspension and Revocation. VRL",2113 NE 15 Avenue,02/22/2024,Closed,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000564,Roofs and gutters,2716 NE 1 Avenue,02/22/2024,Open,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000564,Fascia/borders/decorative bands/soffits.,2716 NE 1 Avenue,02/22/2024,Open,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000564,"Fences, walls and hedges",2716 NE 1 Avenue,02/22/2024,Open,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000564,Landscape maintenance (overgrowth and all other),2716 NE 1 Avenue,02/22/2024,Open,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000568,Local Business Tax Receipts,1501 NE 24 Street,02/22/2024,Closed,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000568,Registration required. VRL,1501 NE 24 Street,02/22/2024,Closed,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000563,Residential bulk trash collection.,2717 NE 1 Avenue,02/22/2024,Open,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000563,Landscape maintenance,2717 NE 1 Avenue,02/22/2024,Open,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000584,Outdoor Storage,206 NE 29 Street,02/25/2024,Closed,94,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000526,Sandwich Board Signs,2370 WILTON Drive,02/25/2024,Closed,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000589,Residential bulk trash collection.,32 NE 26 Drive,02/26/2024,Closed,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000586,Sandwich Board Signs,2366 WILTON Drive,02/26/2024,Closed,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000594,Prohibited signs,204 East OAKLAND PARK Boulevard,02/26/2024,Closed,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000590,Roofs and gutters,333 NE 29 Street,02/26/2024,Open,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000590,Fascia/borders/decorative bands/soffits.,333 NE 29 Street,02/26/2024,Open,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
24-000590,"Stairs, porches and railings",333 NE 29 Street,02/26/2024,Open,99,wilton_Code_Violation_to_March_2024-30p.json,Wilton Manor
